Process Name,Product Flow,Unit,Carbon Footprint (kg CO2 eq),Status
Add Al3004 Whte Polyurethane Powdercoat Aluminium Extrusion 33%PCR,Add Al3004 Whte Polyurethane Powdercoat Aluminium Extrusion 33%PCR - AU,kg,13.099421256692162,Success
Add Ammonium Chloride,Add Ammonium Chloride,kg,3.2839070200308824,Success
Add Ammonium Hydroxide,Add Ammonium Hydroxide,kg,1.3134759825879387,Success
Add Ammonium Nitrate,Add Ammonium Nitrate,kg,2.316651391655987,Success
Add Ammonium Nitrate Methanol Ehylhexanol Hardener for MUF,Add Ammonium Nitrate Methanol Ehylhexanol Hardener for MUF - AU,kg,2.1577032661433933,Success
Add Anodised Aluminium CurtainWall Framing 33%PCR,Add Anodised Aluminium CurtainWall Framing 33%PCR - AU,kg,12.992797256887476,Success
Add Anti-Reducer EthyleneAcrylic for Textile Bath (Imported 7200km),Add Anti-Reducer EthyleneAcrylic for Textile Bath (Imported 7200km) - AU,kg,1.6224186106307905,Success
Add Antioxidant ArylAlkylSulphonicAcid for Textile Bath,Add Antioxidant ArylAlkylSulphonicAcid for Textile Bath - AU,kg,2.968298481245821,Success
Add Antioxidant Triethyl Phosphate,Add Antioxidant Triethyl Phosphate,kg,1.916426812028214,Success
Add AntioxidantTrisNonyl Phenyl Phosphite TNPP,Add AntioxidantTrisNonyl Phenyl Phosphite TNPP - AU,kg,1.5620051857707018,Success
Add Antistatic Methoxy Polyethylene Glycol (MPEG) for Textile Bath,Add Antistatic Methoxy Polyethylene Glycol (MPEG) for Textile Bath - AU,kg,2.504485590032466,Success
